"id_keyb","key_name","position","event","input","timestamp","epoch"
"4645"," ","Space","keydown","5","2024-01-09 08:41:40:000594","1704800500594"
"4644","A","KeyA","keyup","5","2024-01-09 08:41:40:000481","1704800500481"
"4643","A","KeyA","keydown","5","2024-01-09 08:41:40:000401","1704800500401"
"4642"," ","Space","keyup","5","2024-01-09 08:41:40:000377","1704800500377"
"4641"," ","Space","keydown","5","2024-01-09 08:41:40:000282","1704800500282"
"4640","R","KeyR","keyup","5","2024-01-09 08:41:40:000114","1704800500114"
"4639","R","KeyR","keydown","5","2024-01-09 08:41:40:000058","1704800500058"
"4638","CapsLock","CapsLock","keyup","5","2024-01-09 08:41:39:000937","1704800499937"
"4637","CapsLock","CapsLock","keydown","5","2024-01-09 08:41:39:000820","1704800499820"
"4636"," ","Space","keyup","5","2024-01-09 08:41:39:000617","1704800499617"
"4635"," ","Space","keydown","5","2024-01-09 08:41:39:000513","1704800499513"
"4634","s","KeyS","keyup","5","2024-01-09 08:41:39:000304","1704800499304"
"4633","a","KeyA","keyup","5","2024-01-09 08:41:39:000257","1704800499257"
"4632","s","KeyS","keydown","5","2024-01-09 08:41:39:000203","1704800499203"
"4631","c","KeyC","keyup","5","2024-01-09 08:41:39:000203","1704800499203"
"4630","a","KeyA","keydown","5","2024-01-09 08:41:39:000121","1704800499121"
"4629","c","KeyC","keydown","5","2024-01-09 08:41:39:000010","1704800499010"
"4628","u","KeyU","keyup","5","2024-01-09 08:41:38:000954","1704800498954"
"4627","u","KeyU","keydown","5","2024-01-09 08:41:38:000858","1704800498858"
"4626","CapsLock","CapsLock","keyup","5","2024-01-09 08:41:38:000729","1704800498729"
"4625","CapsLock","CapsLock","keydown","5","2024-01-09 08:41:38:000620","1704800498620"
"4624","L","KeyL","keyup","5","2024-01-09 08:41:38:000620","1704800498620"
"4623","L","KeyL","keydown","5","2024-01-09 08:41:38:000530","1704800498530"
"4622","CapsLock","CapsLock","keyup","5","2024-01-09 08:41:38:000449","1704800498449"
"4621","CapsLock","CapsLock","keydown","5","2024-01-09 08:41:38:000291","1704800498291"
"4620","2","Numpad2","keyup","4","2024-01-09 08:41:36:000513","1704800496513"
"4619","2","Numpad2","keydown","4","2024-01-09 08:41:36:000442","1704800496442"
"4618","1","Numpad1","keyup","4","2024-01-09 08:41:36:000306","1704800496306"
"4617","1","Numpad1","keydown","4","2024-01-09 08:41:36:000218","1704800496218"
"4616","8","Numpad8","keyup","4","2024-01-09 08:41:36:000026","1704800496026"
"4615","8","Numpad8","keydown","4","2024-01-09 08:41:35:000946","1704800495946"
"4614","8","Numpad8","keyup","3","2024-01-09 08:41:33:000609","1704800493609"
"4613","8","Numpad8","keydown","3","2024-01-09 08:41:33:000553","1704800493553"
"4612","4","Numpad4","keyup","3","2024-01-09 08:41:33:000409","1704800493409"
"4611","4","Numpad4","keydown","3","2024-01-09 08:41:33:000337","1704800493337"
"4610","0","Numpad0","keyup","3","2024-01-09 08:41:33:000153","1704800493153"
"4609","0","Numpad0","keydown","3","2024-01-09 08:41:33:000057","1704800493057"
"4608","2","Numpad2","keyup","3","2024-01-09 08:41:32:000889","1704800492889"
"4607","2","Numpad2","keydown","3","2024-01-09 08:41:32:000810","1704800492810"
"4606","4","Numpad4","keyup","2","2024-01-09 08:41:30:000601","1704800490601"
"4605","4","Numpad4","keydown","2","2024-01-09 08:41:30:000529","1704800490529"
"4604","0","Numpad0","keyup","2","2024-01-09 08:41:30:000361","1704800490361"
"4603","0","Numpad0","keydown","2","2024-01-09 08:41:30:000273","1704800490273"
"4602","8","Numpad8","keyup","1","2024-01-09 08:41:27:000898","1704800487898"
"4601","8","Numpad8","keydown","1","2024-01-09 08:41:27:000834","1704800487834"
"4600","2","Numpad2","keyup","1","2024-01-09 08:41:27:000360","1704800487360"
"4599","2","Numpad2","keydown","1","2024-01-09 08:41:27:000290","1704800487290"
"4598","2","Numpad2","keyup","1","2024-01-09 08:41:27:000154","1704800487154"
"4597","2","Numpad2","keydown","1","2024-01-09 08:41:27:000089","1704800487089"
"4596","9","Numpad9","keyup","1","2024-01-09 08:41:26:000313","1704800486313"
"4595","9","Numpad9","keydown","1","2024-01-09 08:41:26:000242","1704800486242"
"4594","6","Numpad6","keyup","1","2024-01-09 08:41:25:000305","1704800485305"
"4593","6","Numpad6","keydown","1","2024-01-09 08:41:25:000226","1704800485226"
"4592","4","Numpad4","keyup","1","2024-01-09 08:41:25:000018","1704800485018"
"4591","4","Numpad4","keydown","1","2024-01-09 08:41:24:000929","1704800484929"
"4590","6","Numpad6","keyup","1","2024-01-09 08:41:24:000137","1704800484137"
"4589","6","Numpad6","keydown","1","2024-01-09 08:41:24:000049","1704800484049"
"4588","7","Numpad7","keyup","1","2024-01-09 08:41:23:000779","1704800483779"
"4587","7","Numpad7","keydown","1","2024-01-09 08:41:23:000706","1704800483706"
"4586","6","Numpad6","keyup","1","2024-01-09 08:41:22:000802","1704800482802"
"4585","6","Numpad6","keydown","1","2024-01-09 08:41:22:000721","1704800482721"
"4584","4","Numpad4","keyup","1","2024-01-09 08:41:22:000473","1704800482473"
"4583","4","Numpad4","keydown","1","2024-01-09 08:41:22:000393","1704800482393"
"4582","5","Numpad5","keyup","1","2024-01-09 08:41:22:000162","1704800482162"
"4581","5","Numpad5","keydown","1","2024-01-09 08:41:22:000082","1704800482082"
"4580","5","Numpad5","keyup","1","2024-01-09 08:41:21:000971","1704800481971"
"4579","5","Numpad5","keydown","1","2024-01-09 08:41:21:000921","1704800481921"
"4578","8","Numpad8","keyup","1","2024-01-09 08:41:21:000194","1704800481194"
"4577","8","Numpad8","keydown","1","2024-01-09 08:41:21:000121","1704800481121"
"4576","4","Numpad4","keyup","1","2024-01-09 08:41:20:000937","1704800480937"
"4575","4","Numpad4","keydown","1","2024-01-09 08:41:20:000850","1704800480850"
"4574","9","Numpad9","keyup","1","2024-01-09 08:41:20:000170","1704800480170"
"4573","9","Numpad9","keydown","1","2024-01-09 08:41:20:000098","1704800480098"
"4572","6","Numpad6","keyup","1","2024-01-09 08:41:19:000857","1704800479857"
"4571","6","Numpad6","keydown","1","2024-01-09 08:41:19:000778","1704800479778"
"4570","a","KeyA","keydown","5","2024-01-09 08:41:03:000497","1704800463497"
"4569","e","KeyE","keyup","5","2024-01-09 08:41:03:000337","1704800463337"
"4568","e","KeyE","keydown","5","2024-01-09 08:41:03:000233","1704800463233"
"4567","r","KeyR","keyup","5","2024-01-09 08:41:03:000233","1704800463233"
"4566","r","KeyR","keydown","5","2024-01-09 08:41:03:000132","1704800463132"
"4565","r","KeyR","keyup","5","2024-01-09 08:41:03:000017","1704800463017"
"4564","r","KeyR","keydown","5","2024-01-09 08:41:02:000937","1704800462937"
"4563","o","KeyO","keyup","5","2024-01-09 08:41:02:000937","1704800462937"
"4562","o","KeyO","keydown","5","2024-01-09 08:41:02:000840","1704800462840"
"4561","CapsLock","CapsLock","keyup","5","2024-01-09 08:41:02:000697","1704800462697"
"4560","CapsLock","CapsLock","keydown","5","2024-01-09 08:41:02:000602","1704800462602"
"4559","C","KeyC","keyup","5","2024-01-09 08:41:02:000434","1704800462434"
"4558","C","KeyC","keydown","5","2024-01-09 08:41:02:000337","1704800462337"
"4557"," ","Space","keyup","5","2024-01-09 08:41:02:000321","1704800462321"
"4556"," ","Space","keydown","5","2024-01-09 08:41:02:000226","1704800462226"
"4555","A","KeyA","keyup","5","2024-01-09 08:41:02:000145","1704800462145"
"4554","A","KeyA","keydown","5","2024-01-09 08:41:02:000027","1704800462027"
"4553"," ","Space","keyup","5","2024-01-09 08:41:02:000027","1704800462027"
"4552"," ","Space","keydown","5","2024-01-09 08:41:01:000930","1704800461930"
"4551","R","KeyR","keyup","5","2024-01-09 08:41:01:000793","1704800461793"
"4550","R","KeyR","keydown","5","2024-01-09 08:41:01:000705","1704800461705"
"4549"," ","Space","keyup","5","2024-01-09 08:41:01:000610","1704800461610"
"4548"," ","Space","keydown","5","2024-01-09 08:41:01:000506","1704800461506"
"4547","CapsLock","CapsLock","keyup","5","2024-01-09 08:41:01:000473","1704800461473"
"4546","CapsLock","CapsLock","keydown","5","2024-01-09 08:41:01:000354","1704800461354"
"4545","s","KeyS","keyup","5","2024-01-09 08:41:01:000145","1704800461145"
"4544","a","KeyA","keyup","5","2024-01-09 08:41:01:000105","1704800461105"
"4543","s","KeyS","keydown","5","2024-01-09 08:41:01:000059","1704800461059"
"4542","c","KeyC","keyup","5","2024-01-09 08:41:01:000059","1704800461059"
"4541","a","KeyA","keydown","5","2024-01-09 08:41:00:000972","1704800460972"
"4540","c","KeyC","keydown","5","2024-01-09 08:41:00:000905","1704800460905"
"4539","u","KeyU","keyup","5","2024-01-09 08:41:00:000833","1704800460833"
"4538","u","KeyU","keydown","5","2024-01-09 08:41:00:000754","1704800460754"
"4537","CapsLock","CapsLock","keyup","5","2024-01-09 08:41:00:000665","1704800460665"
"4536","l","KeyL","keyup","5","2024-01-09 08:41:00:000570","1704800460570"
"4535","CapsLock","CapsLock","keydown","5","2024-01-09 08:41:00:000531","1704800460531"
"4534","L","KeyL","keydown","5","2024-01-09 08:41:00:000489","1704800460489"
"4533","CapsLock","CapsLock","keyup","5","2024-01-09 08:41:00:000433","1704800460433"
"4532","CapsLock","CapsLock","keydown","5","2024-01-09 08:41:00:000306","1704800460306"
"4531","4","Numpad4","keyup","4","2024-01-09 08:40:58:000338","1704800458338"
"4530","4","Numpad4","keydown","4","2024-01-09 08:40:58:000250","1704800458250"
"4529","8","Numpad8","keyup","4","2024-01-09 08:40:58:000081","1704800458081"
"4528","8","Numpad8","keydown","4","2024-01-09 08:40:58:000018","1704800458018"
"4527","2","Numpad2","keyup","4","2024-01-09 08:40:57:000689","1704800457689"
"4526","2","Numpad2","keydown","4","2024-01-09 08:40:57:000594","1704800457594"
"4525","1","Numpad1","keyup","3","2024-01-09 08:40:55:000081","1704800455081"
"4524","1","Numpad1","keydown","3","2024-01-09 08:40:55:000017","1704800455017"
"4523","3","Numpad3","keyup","3","2024-01-09 08:40:54:000850","1704800454850"
"4522","3","Numpad3","keydown","3","2024-01-09 08:40:54:000777","1704800454777"
"4521","0","Numpad0","keyup","3","2024-01-09 08:40:54:000666","1704800454666"
"4520","0","Numpad0","keydown","3","2024-01-09 08:40:54:000586","1704800454586"
"4519","2","Numpad2","keyup","3","2024-01-09 08:40:54:000473","1704800454473"
"4518","2","Numpad2","keydown","3","2024-01-09 08:40:54:000394","1704800454394"
"4517","4","Numpad4","keyup","2","2024-01-09 08:40:52:000314","1704800452314"
"4516","4","Numpad4","keydown","2","2024-01-09 08:40:52:000242","1704800452242"
"4515","0","Numpad0","keyup","2","2024-01-09 08:40:52:000073","1704800452073"
"4514","0","Numpad0","keydown","2","2024-01-09 08:40:51:000985","1704800451985"
"4513","5","Numpad5","keyup","1","2024-01-09 08:40:49:000194","1704800449194"
"4512","5","Numpad5","keydown","1","2024-01-09 08:40:49:000130","1704800449130"
"4511","1","Numpad1","keyup","1","2024-01-09 08:40:48:000970","1704800448970"
"4510","1","Numpad1","keydown","1","2024-01-09 08:40:48:000882","1704800448882"
"4509","6","Numpad6","keyup","1","2024-01-09 08:40:47:000857","1704800447857"
"4508","6","Numpad6","keydown","1","2024-01-09 08:40:47:000786","1704800447786"
"4507","5","Numpad5","keyup","1","2024-01-09 08:40:47:000546","1704800447546"
"4506","5","Numpad5","keydown","1","2024-01-09 08:40:47:000474","1704800447474"
"4505","4","Numpad4","keyup","1","2024-01-09 08:40:46:000466","1704800446466"
"4504","4","Numpad4","keydown","1","2024-01-09 08:40:46:000393","1704800446393"
"4503","5","Numpad5","keyup","1","2024-01-09 08:40:46:000154","1704800446154"
"4502","5","Numpad5","keydown","1","2024-01-09 08:40:46:000090","1704800446090"
"4501","7","Numpad7","keyup","1","2024-01-09 08:40:44:000955","1704800444955"
"4500","7","Numpad7","keydown","1","2024-01-09 08:40:44:000892","1704800444892"
"4499","3","Numpad3","keyup","1","2024-01-09 08:40:44:000674","1704800444674"
"4498","3","Numpad3","keydown","1","2024-01-09 08:40:44:000586","1704800444586"
"4497","9","Numpad9","keyup","1","2024-01-09 08:40:43:000794","1704800443794"
"4496","9","Numpad9","keydown","1","2024-01-09 08:40:43:000721","1704800443721"
"4495","7","Numpad7","keyup","1","2024-01-09 08:40:43:000490","1704800443490"
"4494","7","Numpad7","keydown","1","2024-01-09 08:40:43:000402","1704800443402"
"4493","4","Numpad4","keyup","1","2024-01-09 08:40:42:000130","1704800442130"
"4492","4","Numpad4","keydown","1","2024-01-09 08:40:42:000034","1704800442034"
"4491","1","Numpad1","keyup","1","2024-01-09 08:40:41:000898","1704800441898"
"4490","1","Numpad1","keydown","1","2024-01-09 08:40:41:000802","1704800441802"
"4489","2","Numpad2","keyup","1","2024-01-09 08:40:40:000266","1704800440266"
"4488","2","Numpad2","keydown","1","2024-01-09 08:40:40:000193","1704800440193"
"4487","6","Numpad6","keyup","1","2024-01-09 08:40:39:000986","1704800439986"
"4486","6","Numpad6","keydown","1","2024-01-09 08:40:39:000898","1704800439898"
"4485","4","Numpad4","keyup","1","2024-01-09 08:40:38:000993","1704800438993"
"4484","4","Numpad4","keydown","1","2024-01-09 08:40:38:000906","1704800438906"
"4483","9","Numpad9","keyup","1","2024-01-09 08:40:38:000634","1704800438634"
"4482","9","Numpad9","keydown","1","2024-01-09 08:40:38:000554","1704800438554"
"4481","a","KeyA","keydown","5","2024-01-09 08:33:52:000458","1704800032458"
"4480","e","KeyE","keyup","5","2024-01-09 08:33:52:000097","1704800032097"
"4479","e","KeyE","keydown","5","2024-01-09 08:33:52:000067","1704800032067"
"4478","r","KeyR","keyup","5","2024-01-09 08:33:52:000067","1704800032067"
"4477","r","KeyR","keydown","5","2024-01-09 08:33:51:000953","1704800031953"
"4476","r","KeyR","keyup","5","2024-01-09 08:33:51:000857","1704800031857"
"4475","r","KeyR","keydown","5","2024-01-09 08:33:51:000793","1704800031793"
"4474","o","KeyO","keyup","5","2024-01-09 08:33:51:000770","1704800031770"
"4473","o","KeyO","keydown","5","2024-01-09 08:33:51:000692","1704800031692"
"4472","CapsLock","CapsLock","keyup","5","2024-01-09 08:33:51:000650","1704800031650"
"4471","CapsLock","CapsLock","keydown","5","2024-01-09 08:33:51:000539","1704800031539"
"4470","C","KeyC","keyup","5","2024-01-09 08:33:51:000441","1704800031441"
"4469","C","KeyC","keydown","5","2024-01-09 08:33:51:000337","1704800031337"
"4468"," ","Space","keyup","5","2024-01-09 08:33:51:000225","1704800031225"
"4467"," ","Space","keydown","5","2024-01-09 08:33:51:000129","1704800031129"
"4466","A","KeyA","keyup","5","2024-01-09 08:33:51:000081","1704800031081"
"4465","A","KeyA","keydown","5","2024-01-09 08:33:50:000987","1704800030987"
"4464"," ","Space","keyup","5","2024-01-09 08:33:50:000987","1704800030987"
"4463"," ","Space","keydown","5","2024-01-09 08:33:50:000890","1704800030890"
"4462","R","KeyR","keyup","5","2024-01-09 08:33:50:000776","1704800030776"
"4461","R","KeyR","keydown","5","2024-01-09 08:33:50:000697","1704800030697"
"4460"," ","Space","keyup","5","2024-01-09 08:33:50:000538","1704800030538"
"4459"," ","Space","keydown","5","2024-01-09 08:33:50:000442","1704800030442"
"4458","CapsLock","CapsLock","keyup","5","2024-01-09 08:33:50:000402","1704800030402"
"4457","CapsLock","CapsLock","keydown","5","2024-01-09 08:33:50:000267","1704800030267"
"4456","s","KeyS","keyup","5","2024-01-09 08:33:50:000138","1704800030138"
"4455","a","KeyA","keyup","5","2024-01-09 08:33:50:000113","1704800030113"
"4454","s","KeyS","keydown","5","2024-01-09 08:33:50:000073","1704800030073"
"4453","c","KeyC","keyup","5","2024-01-09 08:33:50:000058","1704800030058"
"4452","a","KeyA","keydown","5","2024-01-09 08:33:49:000953","1704800029953"
"4451","c","KeyC","keydown","5","2024-01-09 08:33:49:000889","1704800029889"
"4450","u","KeyU","keyup","5","2024-01-09 08:33:49:000794","1704800029794"
"4449","u","KeyU","keydown","5","2024-01-09 08:33:49:000706","1704800029706"
"4448","CapsLock","CapsLock","keyup","5","2024-01-09 08:33:49:000625","1704800029625"
"4447","CapsLock","CapsLock","keydown","5","2024-01-09 08:33:49:000523","1704800029523"
"4446","L","KeyL","keyup","5","2024-01-09 08:33:49:000523","1704800029523"
"4445","L","KeyL","keydown","5","2024-01-09 08:33:49:000434","1704800029434"
"4444","CapsLock","CapsLock","keyup","5","2024-01-09 08:33:49:000346","1704800029346"
"4443","CapsLock","CapsLock","keydown","5","2024-01-09 08:33:49:000219","1704800029219"
"4442","3","Numpad3","keyup","4","2024-01-09 08:33:47:000562","1704800027562"
"4441","2","Numpad2","keyup","4","2024-01-09 08:33:47:000529","1704800027529"
"4440","3","Numpad3","keydown","4","2024-01-09 08:33:47:000466","1704800027466"
"4439","2","Numpad2","keydown","4","2024-01-09 08:33:47:000409","1704800027409"
"4438","8","Numpad8","keyup","4","2024-01-09 08:33:46:000585","1704800026585"
"4437","8","Numpad8","keydown","4","2024-01-09 08:33:46:000546","1704800026546"
"4436","9","Numpad9","keyup","3","2024-01-09 08:33:43:000577","1704800023577"
"4435","9","Numpad9","keydown","3","2024-01-09 08:33:43:000498","1704800023498"
"4434","3","Numpad3","keyup","3","2024-01-09 08:33:43:000265","1704800023265"
"4433","3","Numpad3","keydown","3","2024-01-09 08:33:43:000185","1704800023185"
"4432","0","Numpad0","keyup","3","2024-01-09 08:33:42:000977","1704800022977"
"4431","0","Numpad0","keydown","3","2024-01-09 08:33:42:000898","1704800022898"
"4430","2","Numpad2","keyup","3","2024-01-09 08:33:42:000714","1704800022714"
"4429","2","Numpad2","keydown","3","2024-01-09 08:33:42:000642","1704800022642"
"4428","2","Numpad2","keyup","2","2024-01-09 08:33:39:000946","1704800019946"
"4427","2","Numpad2","keydown","2","2024-01-09 08:33:39:000873","1704800019873"
"4426","1","Numpad1","keyup","2","2024-01-09 08:33:39:000770","1704800019770"
"4425","1","Numpad1","keydown","2","2024-01-09 08:33:39:000682","1704800019682"
"4424","7","Numpad7","keyup","1","2024-01-09 08:33:37:000098","1704800017098"
"4423","7","Numpad7","keydown","1","2024-01-09 08:33:37:000017","1704800017017"
"4422","6","Numpad6","keyup","1","2024-01-09 08:33:36:000753","1704800016753"
"4421","6","Numpad6","keydown","1","2024-01-09 08:33:36:000674","1704800016674"
"4420","8","Numpad8","keyup","1","2024-01-09 08:33:36:000514","1704800016514"
"4419","8","Numpad8","keydown","1","2024-01-09 08:33:36:000449","1704800016449"
"4418","8","Numpad8","keyup","1","2024-01-09 08:33:36:000329","1704800016329"
"4417","8","Numpad8","keydown","1","2024-01-09 08:33:36:000258","1704800016258"
"4416","4","Numpad4","keyup","1","2024-01-09 08:33:35:000697","1704800015697"
"4415","4","Numpad4","keydown","1","2024-01-09 08:33:35:000618","1704800015618"
"4414","1","Numpad1","keyup","1","2024-01-09 08:33:35:000353","1704800015353"
"4413","1","Numpad1","keydown","1","2024-01-09 08:33:35:000282","1704800015282"
"4412","1","Numpad1","keyup","1","2024-01-09 08:33:35:000138","1704800015138"
"4411","1","Numpad1","keydown","1","2024-01-09 08:33:35:000058","1704800015058"
"4410","6","Numpad6","keyup","1","2024-01-09 08:33:34:000721","1704800014721"
"4409","6","Numpad6","keydown","1","2024-01-09 08:33:34:000642","1704800014642"
"4408","9","Numpad9","keyup","1","2024-01-09 08:33:33:000329","1704800013329"
"4407","9","Numpad9","keydown","1","2024-01-09 08:33:33:000250","1704800013250"
"4406","2","Numpad2","keyup","1","2024-01-09 08:33:32:000969","1704800012969"
"4405","2","Numpad2","keydown","1","2024-01-09 08:33:32:000913","1704800012913"
"4404","5","Numpad5","keyup","1","2024-01-09 08:33:32:000066","1704800012066"
"4403","5","Numpad5","keydown","1","2024-01-09 08:33:31:000994","1704800011994"
"4402","7","Numpad7","keyup","1","2024-01-09 08:33:31:000785","1704800011785"
"4401","7","Numpad7","keydown","1","2024-01-09 08:33:31:000713","1704800011713"
"4400","9","Numpad9","keyup","1","2024-01-09 08:33:30:000946","1704800010946"
"4399","9","Numpad9","keydown","1","2024-01-09 08:33:30:000858","1704800010858"
"4398","5","Numpad5","keyup","1","2024-01-09 08:33:30:000585","1704800010585"
"4397","5","Numpad5","keydown","1","2024-01-09 08:33:30:000498","1704800010498"
"4396","8","Numpad8","keyup","1","2024-01-09 08:33:29:000850","1704800009850"
"4395","8","Numpad8","keydown","1","2024-01-09 08:33:29:000770","1704800009770"
"4394","3","Numpad3","keyup","1","2024-01-09 08:33:29:000370","1704800009370"
"4393","3","Numpad3","keydown","1","2024-01-09 08:33:29:000290","1704800009290"
"5584"," ","Space","keyup","5","2024-01-09 08:47:47:000537","1704800867537"
"5585","A","KeyA","keydown","5","2024-01-09 08:47:47:000537","1704800867537"
"5586","A","KeyA","keyup","5","2024-01-09 08:47:47:000624","1704800867624"
"5587"," ","Space","keydown","5","2024-01-09 08:47:47:000688","1704800867688"
"5588"," ","Space","keyup","5","2024-01-09 08:47:47:000783","1704800867783"
"5589","C","KeyC","keydown","5","2024-01-09 08:47:47:000992","1704800867992"
"5590","C","KeyC","keyup","5","2024-01-09 08:47:48:000079","1704800868079"
"5591","CapsLock","CapsLock","keydown","5","2024-01-09 08:47:48:000233","1704800868233"
"5592","CapsLock","CapsLock","keyup","5","2024-01-09 08:47:48:000328","1704800868328"
"5593","o","KeyO","keydown","5","2024-01-09 08:47:48:000424","1704800868424"
"5594","o","KeyO","keyup","5","2024-01-09 08:47:48:000512","1704800868512"
"5595","r","KeyR","keydown","5","2024-01-09 08:47:48:000552","1704800868552"
"5596","r","KeyR","keyup","5","2024-01-09 08:47:48:000623","1704800868623"
"5597","r","KeyR","keydown","5","2024-01-09 08:47:48:000719","1704800868719"
"5598","r","KeyR","keyup","5","2024-01-09 08:47:48:000808","1704800868808"
"5599","e","KeyE","keydown","5","2024-01-09 08:47:48:000920","1704800868920"
"5600","e","KeyE","keyup","5","2024-01-09 08:47:49:000000","1704800869000"
"5601","a","KeyA","keydown","5","2024-01-09 08:47:49:000136","1704800869136"
"5602","2","Numpad2","keydown","1","2024-01-09 08:48:51:000987","1704800931987"
"5603","2","Numpad2","keyup","1","2024-01-09 08:48:52:000082","1704800932082"
"5604","9","Numpad9","keydown","1","2024-01-09 08:48:52:000259","1704800932259"
"5605","9","Numpad9","keyup","1","2024-01-09 08:48:52:000337","1704800932337"
"5606","8","Numpad8","keydown","1","2024-01-09 08:48:53:000234","1704800933234"
"5607","8","Numpad8","keyup","1","2024-01-09 08:48:53:000322","1704800933322"
"5608","9","Numpad9","keydown","1","2024-01-09 08:48:53:000514","1704800933514"
"5609","9","Numpad9","keyup","1","2024-01-09 08:48:53:000578","1704800933578"
"5610","7","Numpad7","keydown","1","2024-01-09 08:48:54:000562","1704800934562"
"5611","7","Numpad7","keyup","1","2024-01-09 08:48:54:000642","1704800934642"
"5612","2","Numpad2","keydown","1","2024-01-09 08:48:54:000954","1704800934954"
"5613","2","Numpad2","keyup","1","2024-01-09 08:48:55:000026","1704800935026"
"5614","6","Numpad6","keydown","1","2024-01-09 08:48:55:000690","1704800935690"
"5615","6","Numpad6","keyup","1","2024-01-09 08:48:55:000762","1704800935762"
"5616","4","Numpad4","keydown","1","2024-01-09 08:48:55:000986","1704800935986"
"5617","4","Numpad4","keyup","1","2024-01-09 08:48:56:000074","1704800936074"
"5618","6","Numpad6","keydown","1","2024-01-09 08:48:56:000882","1704800936882"
"5619","6","Numpad6","keyup","1","2024-01-09 08:48:56:000978","1704800936978"
"5620","5","Numpad5","keydown","1","2024-01-09 08:48:57:000153","1704800937153"
"5621","5","Numpad5","keyup","1","2024-01-09 08:48:57:000234","1704800937234"
"5622","6","Numpad6","keydown","1","2024-01-09 08:48:57:000490","1704800937490"
"5623","6","Numpad6","keyup","1","2024-01-09 08:48:57:000562","1704800937562"
"5624","1","Numpad1","keydown","1","2024-01-09 08:48:57:000770","1704800937770"
"5625","1","Numpad1","keyup","1","2024-01-09 08:48:57:000858","1704800937858"
"5626","9","Numpad9","keydown","1","2024-01-09 08:48:58:000810","1704800938810"
"5627","9","Numpad9","keyup","1","2024-01-09 08:48:58:000882","1704800938882"
"5628","2","Numpad2","keydown","1","2024-01-09 08:48:59:000107","1704800939107"
"5629","2","Numpad2","keyup","1","2024-01-09 08:48:59:000178","1704800939178"
"5630","7","Numpad7","keydown","1","2024-01-09 08:48:59:000459","1704800939459"
"5631","7","Numpad7","keyup","1","2024-01-09 08:48:59:000537","1704800939537"
"5632","9","Numpad9","keydown","1","2024-01-09 08:48:59:000745","1704800939745"
"5633","9","Numpad9","keyup","1","2024-01-09 08:48:59:000826","1704800939826"
"5634","0","Numpad0","keydown","2","2024-01-09 08:49:01:000890","1704800941890"
"5635","0","Numpad0","keyup","2","2024-01-09 08:49:02:000001","1704800942001"
"5636","1","Numpad1","keydown","2","2024-01-09 08:49:02:000138","1704800942138"
"5637","1","Numpad1","keyup","2","2024-01-09 08:49:02:000210","1704800942210"
"5638","2","Numpad2","keydown","3","2024-01-09 08:49:04:000362","1704800944362"
"5639","2","Numpad2","keyup","3","2024-01-09 08:49:04:000442","1704800944442"
"5640","0","Numpad0","keydown","3","2024-01-09 08:49:04:000600","1704800944600"
"5641","0","Numpad0","keyup","3","2024-01-09 08:49:04:000688","1704800944688"
"5642","3","Numpad3","keydown","3","2024-01-09 08:49:04:000816","1704800944816"
"5643","3","Numpad3","keyup","3","2024-01-09 08:49:04:000888","1704800944888"
"5644","1","Numpad1","keydown","3","2024-01-09 08:49:05:000032","1704800945032"
"5645","1","Numpad1","keyup","3","2024-01-09 08:49:05:000119","1704800945119"
"5646","6","Numpad6","keydown","4","2024-01-09 08:49:08:000000","1704800948000"
"5647","6","Numpad6","keyup","4","2024-01-09 08:49:08:000088","1704800948088"
"5648","8","Numpad8","keydown","4","2024-01-09 08:49:08:000424","1704800948424"
"5649","8","Numpad8","keyup","4","2024-01-09 08:49:08:000512","1704800948512"
"5650","9","Numpad9","keydown","4","2024-01-09 08:49:08:000744","1704800948744"
"5651","9","Numpad9","keyup","4","2024-01-09 08:49:08:000824","1704800948824"
"5652","Backspace","Backspace","keydown","4","2024-01-09 08:49:09:000536","1704800949536"
"5653","Backspace","Backspace","keyup","4","2024-01-09 08:49:09:000576","1704800949576"
"5654","Backspace","Backspace","keydown","4","2024-01-09 08:49:09:000671","1704800949671"
"5655","Backspace","Backspace","keyup","4","2024-01-09 08:49:09:000744","1704800949744"
"5656","9","Numpad9","keydown","4","2024-01-09 08:49:10:000128","1704800950128"
"5657","9","Numpad9","keyup","4","2024-01-09 08:49:10:000200","1704800950200"
"5658","8","Numpad8","keydown","4","2024-01-09 08:49:10:000352","1704800950352"
"5659","8","Numpad8","keyup","4","2024-01-09 08:49:10:000416","1704800950416"
"5660","CapsLock","CapsLock","keydown","5","2024-01-09 08:49:12:000586","1704800952586"
"5661","CapsLock","CapsLock","keyup","5","2024-01-09 08:49:12:000672","1704800952672"
"5662","L","KeyL","keydown","5","2024-01-09 08:49:12:000720","1704800952720"
"5663","L","KeyL","keyup","5","2024-01-09 08:49:12:000792","1704800952792"
"5664","CapsLock","CapsLock","keydown","5","2024-01-09 08:49:12:000810","1704800952810"
"5665","CapsLock","CapsLock","keyup","5","2024-01-09 08:49:12:000920","1704800952920"
"5666","u","KeyU","keydown","5","2024-01-09 08:49:13:000009","1704800953009"
"5667","u","KeyU","keyup","5","2024-01-09 08:49:13:000080","1704800953080"
"5668","c","KeyC","keydown","5","2024-01-09 08:49:13:000112","1704800953112"
"5669","a","KeyA","keydown","5","2024-01-09 08:49:13:000176","1704800953176"
"5670","s","KeyS","keydown","5","2024-01-09 08:49:13:000248","1704800953248"
